一年生杂草,disease,桑根结线虫病
一年生杂草,disease,紫菀黄化病
刀鞘豆,disease,胃肠疾病
水蕨科,disease,芝麻茎点枯病
杜仲散,disease,药灸
杜仲散,disease,内热
五叶参,disease,心气虚
红铁木,disease,葡萄蔓枯病
油茶织蛾,disease,油茶炭疽病
榻橘,disease,胃肠疾病
光敏素,disease,先天性卟啉症
光敏素,disease,肾阳虚
植物灰分,disease,植物性饲料
植物灰分,disease,血粉
佛手莲,disease,胃肠疾病
桑根,disease,桑根结线虫病
象牙红,disease,葡萄蔓枯病
乳黄瓜,disease,葡萄白粉病
乳黄瓜,disease,土传病害
香白芷,disease,免疫原
香白芷,disease,清热凉血
玻璃翠,disease,活鱼运输
玻璃翠,disease,木克土
槜李,disease,胃肠疾病
苁蓉散,disease,内热
双子叶植物纲,disease,台乌药
双子叶植物纲,disease,植物性饲料
双子叶植物纲,disease,樟子松疱锈病
软枣猕猴桃,disease,降血脂
剪金花,disease,病毒抗体
三色旋花,disease,甘薯茎线虫病
火鸟蕉,disease,胃肠疾病
厚皮甜瓜,disease,马铃薯疮痂病
厚皮甜瓜,disease,胃肠疾病
柠檬,disease,胃肠疾病
农业电气化,disease,流行性淋巴管炎
大溪水,disease,葡萄蔓枯病
引种,disease,花叶病毒病
荔枝树,disease,烟煤病
素花党参,disease,虚证
蒙莸,disease,黑脚病
乌桕叶,disease,苗木白绢病
乌桕叶,disease,葡萄蔓枯病
六叶茄,disease,胃肠疾病
尾叶紫薇,disease,水稻黄矮病
尾叶紫薇,disease,煤污病
小獐毛,disease,葡萄蔓枯病
小獐毛,disease,胃肠疾病
竹卷心,disease,心肌梗死
葛根散,disease,轻剂
葛根散,disease,内热
楸木,disease,葡萄白粉病
大王黛粉叶,disease,葡萄蔓枯病
新属,disease,弯杆菌病
三色羽扇豆,disease,关节脱位
三色羽扇豆,disease,葡萄蔓枯病
钟萼木,disease,葡萄白粉病
中肋石花菜,disease,心肌梗死
中肋石花菜,disease,椰子红环腐病
高山漠土,disease,白僵菌
华南毛柃,disease,玉米丝黑穗病
华南毛柃,disease,胃肠疾病
红茶,disease,萎凋
克新1号,disease,免疫原
克新1号,disease,板冰机
冬孢子,disease,时疫
冬孢子,disease,柑橘疮痂病
鸡毛菜,disease,胃肠疾病
菜蓟,disease,胃肠疾病
菜蓟,disease,花生病毒病
浙贝,disease,蛇毒中毒
干葛,disease,解酒毒
白毛夏枯草,disease,黄瓜白粉病
白毛夏枯草,disease,清肝泻火
华北香薷,disease,白肌病
植物人,disease,植物性饲料
植物人,disease,心肌梗死
中国沙棘,disease,杉木炭疽病
梨树,disease,果实轮纹病
绦柳,disease,莫尼茨绦虫病
绦柳,disease,安络血
小绿叶,disease,葡萄蔓枯病
小绿叶,disease,松针褐斑病
油脂植物,disease,药灸
油脂植物,disease,植物性饲料
八角科,disease,蛇毒中毒
八角科,disease,公害病
连翘,disease,清毒
通关散,disease,膝关
通关散,disease,内热
黄背勾儿茶,disease,绝热
茶族皇后,disease,伤痛
秤锤树,disease,杉木炭疽病
植物胚胎学,disease,植物性饲料
小萹蓄,disease,葡萄蔓枯病
稻叶,disease,水稻叶黑粉病
臂形草属,disease,病穴
臂形草属,disease,心肌梗死
束草,disease,树脂病
毛鱼藤,disease,胃肠疾病
白药根,disease,龋齿病
白药根,disease,植物性饲料
樟子松林,disease,樟子松疱锈病
樟子松林,disease,杉木炭疽病
牛奶枣,disease,肠病毒
牛奶枣,disease,胃肠疾病
双孢炱属,disease,蘑菇褐腐病
双孢炱属,disease,黑斑病
双孢炱属,disease,心肌梗死
小同,disease,散斑
里米,disease,病毒抗体
里米,disease,板冰机
植物极,disease,植物性饲料
植物极,disease,缺氧
晚生种,disease,关节脱位
笑靥花,disease,杉木炭疽病
种子植物,disease,芝麻茎点枯病
种子植物,disease,植物性饲料
棒头草,disease,胃肠疾病
石榴,disease,牛泰勒虫病
裸子植物亚门,disease,樟子松疱锈病
喇叭水仙,disease,茶圆赤星病
玉米草,disease,玉米大斑病
玉米草,disease,胃肠疾病
裸大麦,disease,莫尼茨绦虫病
裸大麦,disease,条纹花叶病
油棕榈,disease,葡萄白粉病
油棕榈,disease,椰子红环腐病
米叶,disease,甘蔗花叶病
三叶,disease,苜蓿褐斑病
山水景观,disease,病穴
紫果冷杉,disease,云杉球果锈病
重瓣臭茉莉,disease,百叶干病
重瓣臭茉莉,disease,鳃霉病
重瓣臭茉莉,disease,胃肠疾病
核桃木,disease,花生立枯病
雀稗柄锈菌,disease,夜盲症
雀稗柄锈菌,disease,黑条矮缩病
雀稗柄锈菌,disease,葡萄蔓枯病
雀稗柄锈菌,disease,樟子松疱锈病
伞花蔷薇,disease,月季白粉病
山芍药,disease,杉木炭疽病
山芍药,disease,樟子松疱锈病
透骨草科,disease,药灸
透骨草科,disease,公害病
七叶树属,disease,心肌梗死
紫萁属,disease,心肌梗死
马唐,disease,谷瘟病
新疆菜蝽,disease,黑脚病
新疆菜蝽,disease,胃肠疾病
新疆菜蝽,disease,茶树病虫害防治
叶腋,disease,苜蓿黄萎病
叶用甜菜,disease,十字花科蔬菜黑斑病
叶用甜菜,disease,甜菜丛根病
大米草,disease,大米胚芽
大米草,disease,胃肠疾病
野蚕录,disease,胃肠疾病
千金藤,disease,大肠实热
千金藤,disease,药灸
蘑菇,disease,胃肠疾病
托叶刺,disease,花生锈病
托叶刺,disease,免疫原
红花散,disease,药灸
红花散,disease,内热
檿桑,disease,桑白绢病
白毛茶,disease,心肌梗死
白毛茶,disease,茶圆赤星病
肉豆,disease,解酒毒
茗花,disease,杉木炭疽病
滇楸,disease,解酒毒
大叶栎,disease,渗出性炎症
大叶栎,disease,栗疫病
银杏花粉,disease,银杏茎腐病
银杏花粉,disease,病因学
节瓜,disease,绵腐病
爬树龙,disease,胃肠疾病
肥皂草,disease,蛇毒中毒
肥皂草,disease,胃肠疾病
四川边茶,disease,马尾松赤枯病
四川边茶,disease,棉花缺素症
四川边茶,disease,胃肠疾病
稠李,disease,云杉球果锈病
赤豆,disease,疮痈
番茄品种,disease,胃肠疾病
番茄品种,disease,马铃薯癌肿病
山茱萸目,disease,阴血
山茱萸目,disease,郁火
石松纲,disease,樟子松疱锈病
学名,disease,牛肝菌属
旌节花科,disease,十字花科蔬菜霜霉病
早实核桃,disease,胃肠疾病
竹秆,disease,竹秆锈病
古莲子,disease,疟疾
古莲子,disease,胃肠疾病
柑橘蜜,disease,胃肠疾病
柑橘蜜,disease,樟子松疱锈病
边销茶,disease,胃肠疾病
黑节草,disease,胃肠疾病
藤绣球,disease,药灸
白毛尖,disease,心肌梗死
蕉木属,disease,胃肠疾病
清香木,disease,萎凋
清香木,disease,葡萄白粉病
制黄芪,disease,棉花缺素症
制黄芪,disease,心气虚
大叶乌,disease,渗出性炎症
大叶乌,disease,胃肠疾病
旱芹菜,disease,胃肠病
旱芹菜,disease,传染性肝炎
回回米,disease,板冰机
水仙茶,disease,茶圆赤星病
水仙茶,disease,胃肠疾病
自花授粉植物,disease,植物性饲料
野生香菇,disease,紫菀黄化病
野生香菇,disease,胃肠疾病
黑根,disease,甘薯软腐病
二色金光菊,disease,猪肺疫
二色金光菊,disease,胃肠疾病
热带睡莲,disease,紫菀黄化病
黄槽毛竹,disease,毛竹枯梢病
杂三叶,disease,气囊炎
杂三叶,disease,苜蓿褐斑病
复伞形花序,disease,关节脱位
枸,disease,尿清长
海仙花,disease,四海
木蠹,disease,葡萄白粉病
木蠹,disease,茶树病虫害防治
海带,disease,植物生长调节剂
榆,disease,玉米青枯病
自花传粉植物,disease,植物性饲料
青龙木,disease,太阳病
青龙木,disease,葡萄白粉病
多形目,disease,葡萄蔓枯病
多形目,disease,底层鱼类
复总状花序,disease,关节脱位
膜荚黄芪,disease,鞘膜炎
膜荚黄芪,disease,胃肠疾病
膜荚黄芪,disease,心气虚
维管束植物,disease,油棕苗疫病
维管束植物,disease,植物性饲料
菊科植物,disease,斑萎病
菊科植物,disease,植物性饲料
黑树莓,disease,葡萄蔓枯病
黑树莓,disease,茎腐病
花轴,disease,十字花科蔬菜霜霉病
芡属,disease,参赭镇气汤
芡属,disease,心肌梗死
大磨盘柿,disease,葡萄蔓枯病
大磨盘柿,disease,胃肠疾病
烘青绿茶,disease,传染性肝炎
褐红壤,disease,葡萄蔓枯病
褐红壤,disease,杉木黄化病
青葙,disease,植物性饲料
月芽,disease,葡萄白粉病
月芽,disease,杉木炭疽病
贝母兰,disease,养阴润肺
贝母兰,disease,白肌病
白地栗,disease,心肌梗死
工夫红茶,disease,萎凋
花生叶,disease,胃肠疾病
花生叶,disease,葡萄蔓枯病
炮姜,disease,寒湿证
软条七蔷薇,disease,四海
软条七蔷薇,disease,月季白粉病
乳白花黄芪,disease,微孢子虫病
乳白花黄芪,disease,杉木炭疽病
乳白花黄芪,disease,心气虚
美味牛肝菌,disease,胃肠疾病
美味牛肝菌,disease,牛肝菌属
麒麟散,disease,血竭
麒麟散,disease,内热
大圆洞,disease,管冰机
大圆洞,disease,血肿
玄胡索,disease,玄胡
周皮,disease,阿米巴病
杨梅属,disease,胃宝
杨梅属,disease,心肌梗死
木犀草,disease,胃肠疾病
均姜,disease,细小病毒
均姜,disease,胃肠疾病
委陵菜属,disease,心肌梗死
冬瓜仁,disease,绵腐病
冬瓜仁,disease,胃肠疾病
兔儿牡丹,disease,环斑病
藨草,disease,胃肠疾病
款冬花散,disease,肺寒
款冬花散,disease,内热
花叶万年青,disease,局部病斑
花叶万年青,disease,蛇毒中毒
米泔水,disease,流行性霍乱
伞形目,disease,郁火
野菰,disease,紫菀黄化病
仙鹤草,disease,蛇毒中毒
老鸦瓣,disease,细菌性烂鳃病
森林植物,disease,凋落物
森林植物,disease,植物性饲料
天南星目,disease,祛风散
天南星目,disease,郁火
野桐属,disease,心肌梗死
玉珊瑚,disease,玉米大斑病
玉珊瑚,disease,水泡眼
海南玫瑰木,disease,茶红锈藻病
海南玫瑰木,disease,鳞屑
海南玫瑰木,disease,葡萄白粉病
竹竽,disease,萎凋
乌桕属,disease,苗木白绢病
乌桕属,disease,心肌梗死
天山赖草,disease,云杉球果锈病
萹蔓,disease,葡萄蔓枯病
芽接,disease,根癌病
白砒,disease,心肌梗死
白砒,disease,急性砷中毒
野香蕉,disease,紫菀黄化病
野香蕉,disease,胃肠疾病
莲,disease,胃肠疾病
大麻槿,disease,解酒毒
杜鹃属,disease,杜鹃花根腐病
杜鹃属,disease,心肌梗死
煎茶,disease,胃肠疾病
煎茶,disease,胃肠疾病
拼配茶,disease,胃肠疾病
苜蓿花,disease,苜蓿黄萎病
苜蓿花,disease,杉木炭疽病
百部,disease,癣菌
腺果蔷薇,disease,月季白粉病
大血藤科,disease,钻骨风
大血藤科,disease,公害病
冬青科,disease,黑斑病
冬青科,disease,公害病
金银藤,disease,清热凉血
金银藤,disease,药灸
春梢,disease,油茶炭疽病
桑锈孢锈菌,disease,樟子松疱锈病
中麻黄,disease,心肌梗死
中麻黄,disease,轻剂
合欢皮,disease,安神药
蒿属植物,disease,胃肠疾病
蒿属植物,disease,心肌梗死
蒿属植物,disease,植物性饲料
枯立木,disease,凋落物
狭叶栀子,disease,狭叶洋地黄
狭叶栀子,disease,胃火
南美水仙,disease,口蹄疫病毒
南美水仙,disease,茶圆赤星病
巨峰葡萄,disease,葡萄蔓枯病
黑大豆,disease,葡萄蔓枯病
黑大豆,disease,大豆灰斑病
植物遗传学,disease,植物性饲料
植物遗传学,disease,先天性卟啉症
日本扁柏,disease,板冰机
日本樱花,disease,板冰机
日本樱花,disease,病母
酸浆属,disease,心肌梗死
柑橘粉蚧,disease,胃肠疾病
柑橘粉蚧,disease,葡萄白粉病
柑橘粉蚧,disease,茶树病虫害防治
真叶,disease,棉花缺素症
紫玫瑰,disease,血泡
紫玫瑰,disease,鳞屑
螺丝菜,disease,胃肠疾病
植物自然分类,disease,植物性饲料
植物自然分类,disease,萎凋
植物自然分类,disease,皮炎
椭圆枇杷,disease,胡麻斑病
椭圆枇杷,disease,胃肠疾病
汉墓,disease,五十二病方
斑叶桉,disease,柿疯病
斑叶桉,disease,心叶桉
牛耕地,disease,胃肠疾病
牛耕地,disease,棉花缺素症
瓜果,disease,黄瓜立枯病
睡莲目,disease,郁火
Banana,disease,巴拿马病
藤黄科,disease,公害病
白合欢,disease,心肌梗死
白合欢,disease,安神药
大果领春木,disease,板冰机
茶梗,disease,胃肠疾病
茶梗,disease,心肌梗死
瑞香科,disease,公害病
粗茎鳞毛蕨,disease,西瓜病毒病
细绒棉,disease,棉花缺素症
瓯柑,disease,胃肠疾病
雀麦属,disease,麦角病
雀麦属,disease,心肌梗死
砧木,disease,油桐枯萎病
琅玡榆,disease,病料
琅玡榆,disease,玉米青枯病
洋中脊,disease,腹泻性贝毒
洋中脊,disease,B病毒
地骨皮,disease,肾火
巴拉草,disease,胃肠疾病
荸荠苗,disease,杉木炭疽病
桃叶珊瑚甙,disease,水泡眼
桃叶珊瑚甙,disease,清热凉血
杜茎山,disease,杉木炭疽病
木薯单爪螨,disease,耳痒螨病
木瓜红,disease,血劳
木瓜红,disease,葡萄蔓枯病
肉桂树,disease,心气虚
肉桂树,disease,杉木炭疽病
毛木耳,disease,胃肠疾病
毛木耳,disease,胃肠疾病
水仙瓣,disease,茶圆赤星病
水仙瓣,disease,细菌性烂鳃病
清香型,disease,萎凋
清香型,disease,心肌梗死
丁香园,disease,健胃
丁香园,disease,果实轮纹病
蒙古沙棘,disease,黑脚病
长命菜,disease,胃肠疾病
杓兰属,disease,喉水肿
美国花旗松,disease,白肌病
美国花旗松,disease,樟子松疱锈病
亚麻属,disease,亚麻锈病
亚麻属,disease,心肌梗死
七星剑,disease,黑条矮缩病
角苔纲,disease,樟子松疱锈病
万叶集,disease,胃肠疾病
黄帝杉,disease,胃脘
黄帝杉,disease,杉木炭疽病
野生食用菌,disease,紫菀黄化病
野生食用菌,disease,植物生长调节剂
蓝花子,disease,苜蓿褐斑病
蓝花子,disease,葡萄蔓枯病
丛栽,disease,胃肠疾病
丛栽,disease,杉木炭疽病
西伯利亚云杉,disease,大骨节病
西伯利亚云杉,disease,云杉球果锈病
通麦栎,disease,栗疫病
树兰花茶,disease,杉木炭疽病
树兰花茶,disease,兰花炭疽病
树兰花茶,disease,胃肠疾病
吊钟花,disease,杉木炭疽病
阿尔泰山楂,disease,胃肠疾病
茶农,disease,茶树病虫害防治
格兰马草,disease,癌病
马兰头,disease,脉细
款冬花,disease,肺寒
枸杞菜,disease,尿清长
枸杞菜,disease,胃肠疾病
多年生植物,disease,桃流胶病
多年生植物,disease,植物性饲料
蔓菁,disease,解酒毒
沙拉丁,disease,板冰机
沙拉丁,disease,谷子黑穗病
盐霜柏,disease,杉木炭疽病
蓼属,disease,心肌梗死
中耕除草,disease,大麦云纹病
中耕除草,disease,甘蔗花叶病
门冬,disease,松针锈病
中国叉丝壳,disease,杉木炭疽病
中国叉丝壳,disease,底层鱼类
蒲黄,disease,血肿
假烟叶树,disease,禽痘病毒
假烟叶树,disease,烟草赤星病
假烟叶树,disease,杉木炭疽病
柴油树,disease,樟子松疱锈病
柴油树,disease,杉木炭疽病
黄虾花,disease,杉木炭疽病
荷苞牡丹,disease,环斑病
大白柳,disease,B病毒
大白柳,disease,安络血
纻麻,disease,B病毒
水蓼,disease,芝麻茎点枯病
着花,disease,肾阳虚
着花,disease,杉木炭疽病
星毛鹅掌柴,disease,栗疫病
星毛鹅掌柴,disease,手癣
星毛鹅掌柴,disease,樟子松疱锈病
容器苗木,disease,黑脚病
容器苗木,disease,樟子松疱锈病
槟榔丸,disease,头槽绦虫病
槟榔丸,disease,布氏杆菌病
草莓,disease,月经周期
野菊花,disease,蛇毒中毒
川西栎,disease,栗疫病
白射干,disease,心肌梗死
白射干,disease,蛇毒中毒
圆掌舟蛾,disease,水稻二化螟
水鬼蕉,disease,胃肠疾病
植株调整,disease,棉花缺素症
植株调整,disease,板冰机
银边翠,disease,木克土
枯黄芩,disease,葡萄蔓枯病
枯黄芩,disease,清毒
大巢菜,disease,胃肠疾病
大红树莓,disease,茎腐病
富士苹果,disease,管冰机
富士苹果,disease,胃肠疾病
柴胡,disease,咳喘
伞花木,disease,原圆线虫病
伞花木,disease,煤污病
小枝,disease,梨树腐烂病
芽原基,disease,杉木炭疽病
芽原基,disease,落叶松褐锈病
海南蒲桃,disease,茶红锈藻病
谷跳甲,disease,四海
谷跳甲,disease,腺鼠疫
谷跳甲,disease,葡萄白粉病
马甲子,disease,痉挛
芫荽属,disease,心肌梗死
银柴,disease,降血脂
毛叶杜鹃,disease,杜鹃花根腐病
埃及白睡莲,disease,绵羊痘
埃及白睡莲,disease,心肌梗死
长寿花,disease,老年斑
长寿花,disease,杉木炭疽病
赤霞珠,disease,板冰机
苘麻子,disease,葡萄蔓枯病
榅桲属,disease,心肌梗死
九月黄,disease,月季黑斑病
九月黄,disease,葡萄蔓枯病
柽柳科,disease,公害病
花丛,disease,苹果花腐病
小麦属,disease,小麦颖枯病
小麦属,disease,心肌梗死
闽南水仙,disease,茶圆赤星病
野绿豆,disease,紫菀黄化病
野绿豆,disease,传染性水疱病
锦纹大黄,disease,轻剂
索子果,disease,芝麻茎点枯病
观赏辣椒,disease,兰花炭疽病
观赏辣椒,disease,胃肠疾病
苏铁科,disease,公害病
轮藻门,disease,肾阳虚
红叶,disease,棉花缺素症
名丛,disease,恙虫病
郁金散,disease,传染性肝炎
郁金散,disease,内热
紫金楠,disease,苗木白绢病
核桃叶,disease,胃肠疾病
核桃叶,disease,葡萄蔓枯病
朱红桔,disease,棉花缺素症
野风信子,disease,紫菀黄化病
花丝柱,disease,金疮
花丝柱,disease,樟子松疱锈病
菜豆,disease,蚕豆花叶病
香花木,disease,免疫原
香花木,disease,煤污病
耐瘠薄,disease,细小病毒
耐瘠薄,disease,栗锈病
桫椤属,disease,心肌梗死
倒生根,disease,病毒抗体
倒生根,disease,油棕苗疫病
柔荑,disease,萎凋
干麦芽,disease,芝麻茎点枯病
干麦芽,disease,血肿
春花,disease,花生锈病
口前叶,disease,鼻咽
口前叶,disease,葡萄蔓枯病
苦瓜属,disease,胃肠疾病
苦瓜属,disease,心肌梗死
中日性植物,disease,心肌梗死
中日性植物,disease,植物性饲料
水荷叶,disease,芝麻茎点枯病
水荷叶,disease,胃肠疾病
除草,disease,甘蔗花叶病
荠菜,disease,大白菜病毒病
石狮桃仁,disease,胃肠疾病
无芒雀麦,disease,麦角病
白榆树,disease,心肌梗死
白榆树,disease,玉米青枯病
靛根,disease,茶籽发芽率
靛根,disease,植物性饲料
野茶树,disease,紫菀黄化病
野茶树,disease,枯枝病
轮藻科,disease,公害病
荷叶,disease,胃肠疾病
长果黄麻,disease,桑根结线虫病
御稻米,disease,动物病
御稻米,disease,日本痛痛病
长颈瓶,disease,栗疫病菌
长颈瓶,disease,病料
羽状复叶,disease,血竭
白芷,disease,清热凉血
盐肤木属,disease,心肌梗死
扁蓄豆,disease,胃肠疾病
银灰,disease,芝麻茎点枯病
黄褐色,disease,芝麻茎点枯病
百脉根,disease,敛汗
百脉根,disease,植物性饲料
滇青冈,disease,解酒毒
猪囊尾蚴,disease,胃肠疾病
猪囊尾蚴,disease,脑囊尾蚴病
药百合,disease,镇肝
药百合,disease,养阴润肺
长芒草,disease,葡萄蔓枯病
长芒草,disease,香茅叶枯病
山刺玫,disease,杉木炭疽病
山刺玫,disease,月季黑斑病
艺术插花,disease,眼药
叶松,disease,落叶松褐锈病
沼泽森林,disease,气肿疽
沼泽森林,disease,凋落物
驴食草,disease,马鼻疽
驴食草,disease,肺炭疽
轮叶戟,disease,百叶干病
野生稻,disease,紫菀黄化病
野生稻,disease,水稻二化螟
沉香,disease,润喉
敬亭绿雪,disease,板冰机
意大利亚,disease,疟疾
意大利亚,disease,脊髓中央管
红三叶草,disease,葡萄蔓枯病
红三叶草,disease,苜蓿褐斑病
铁色草,disease,胃肠疾病
花柱基,disease,血竭
花柱基,disease,葡萄蔓枯病
胭脂菜,disease,胃肠疾病
日本木瓜,disease,板冰机
日本木瓜,disease,血劳
龙井,disease,茶圆赤星病
绛色,disease,舌绛
樗鸡,disease,气囊炎
朱蕉属,disease,心肌梗死
合欢属,disease,安神药
合欢属,disease,心肌梗死
畦畎,disease,萼腐病
蓝英花,disease,胃肠疾病
FSH,disease,孕马血清
胭脂花,disease,杉木炭疽病
轮锋菊,disease,胃肠疾病
三角咪,disease,斑驳病
三角咪,disease,果实轮纹病
鳃弓,disease,鳃霉病
鳃弓,disease,猪弓形虫病
凤梨,disease,甘蔗凤梨病
琐琐葡萄,disease,葡萄蔓枯病
茜草科,disease,清热凉血
茜草科,disease,公害病
棕红壤,disease,安络血
棕红壤,disease,杉木黄化病
金毛狗脊,disease,B病毒
扇叶铁线蕨,disease,葡萄扇叶病
矶松,disease,斑点热
矶松,disease,樟子松疱锈病
凤梨目,disease,甘蔗凤梨病
凤梨目,disease,郁火
苦树皮,disease,郁火
苦树皮,disease,果实轮纹病
光叶海桐,disease,风症
楝属,disease,血劳
楝属,disease,心肌梗死
蛇舌草,disease,蛇毒中毒
单性木兰,disease,血竭
单性木兰,disease,黄蘖
据地,disease,板冰机
据地,disease,葡萄蔓枯病
臂形草,disease,病穴
野荔枝,disease,紫菀黄化病
野荔枝,disease,胃肠疾病
粘盖牛肝菌,disease,牛肝菌属
枯树,disease,枯枝病
乌药,disease,台乌药
棱鳀,disease,眼窝
多花野牡丹,disease,环斑病
褐毛四照花,disease,杉木炭疽病
焠针,disease,樟子松疱锈病
苔藓植物学,disease,心动悸
黄桷树,disease,杉木炭疽病
昆仑紫瓜,disease,氟骨病
野苹果,disease,紫菀黄化病
野苹果,disease,胃肠疾病
棕榈科,disease,血竭
箭芪,disease,鼠肝
箭芪,disease,心气虚
水田犁,disease,花生锈病
水田犁,disease,病牛
牛肠,disease,牛血吸虫病
附子,disease,胃肠疾病
美蔷薇,disease,胃肠疾病
美蔷薇,disease,月季白粉病
柠檬片,disease,胃肠疾病
柠檬片,disease,葡萄白粉病
胡枝子属,disease,心肌梗死
红果树,disease,葡萄蔓枯病
红果树,disease,植物生长调节剂
协优46,disease,血管新生
茅膏菜科,disease,斑萎病
辛夷花,disease,脓性鼻涕
辛夷花,disease,杉木炭疽病
钉头,disease,番茄黑斑病
大青,disease,传染性肝炎
玉兰花茶,disease,胃肠疾病
颠茄属,disease,心肌梗死
菰米,disease,板冰机
天目木兰,disease,黄蘖
茶树根,disease,胃肠疾病
茶树根,disease,凋落物
光木耳,disease,芝麻茎点枯病
光木耳,disease,胃肠疾病
益母汤,disease,益母
益母汤,disease,胃肠疾病
稠李属,disease,子宫颈炎
莴苣叶,disease,莴苣霜霉病
莴苣叶,disease,葡萄蔓枯病
水霉,disease,肤霉病
袋鼠花,disease,杉木炭疽病
宽叶韭菜,disease,胃肠疾病
日本冷杉,disease,板冰机
猴头菇,disease,胃肠疾病
苏薄荷,disease,萎缩性鼻炎
苏薄荷,disease,润喉
侧耳,disease,歪嘴风
香蒲属,disease,心肌梗死
郁金香花,disease,杉木炭疽病
菊花心,disease,胃肠疾病
菊花心,disease,心肌梗死
车轴草,disease,胃肠疾病
山樱花,disease,杉木炭疽病
山樱花,disease,病母
岩蕨属,disease,假结核
岩蕨属,disease,西瓜病毒病
岩蕨属,disease,心肌梗死
红树林植物,disease,植物性饲料
花菖蒲,disease,杉木炭疽病
花菖蒲,disease,褐腐病
龙舌兰科,disease,公害病
东北红豆杉,disease,大豆灰斑病
韭菜,disease,胃肠疾病
轻木属,disease,心肌梗死
葇荑花序,disease,丝黑穗病
棉花掌,disease,棉花缺素症
棉花掌,disease,冠状突
白花菜白锈,disease,苜蓿褐斑病
白花菜白锈,disease,十字花科蔬菜霜霉病
冷杉属,disease,心肌梗死
落花生,disease,花生锈病
叶缘,disease,葡萄蔓枯病
稻黍,disease,水稻二化螟
稻黍,disease,甘蔗花叶病
海桐球,disease,风症
海桐球,disease,疟疾
人面子,disease,心肌梗死
莲心,disease,胃火
桃缩叶病,disease,胃肠疾病
桃缩叶病,disease,桃溃疡病
圆锥小麦,disease,鸡眼
圆锥小麦,disease,小麦颖枯病
山拐枣,disease,杉木炭疽病
细叶青蒿,disease,甘薯疮痂病
细叶青蒿,disease,阴虚内热
宽叶韭,disease,胃肠疾病
湄潭茶叶,disease,萎凋
芸香甙,disease,黄蘖
芸香甙,disease,清热凉血
扁核木,disease,樟子松疱锈病
木棉谱,disease,胃肠疾病
绢柳,disease,桑白绢病
绢柳,disease,安络血
茭白,disease,水稻二化螟
南洋杉属,disease,心肌梗死
五爪金,disease,弯体病
羽毛粉,disease,小鹅瘟
羽毛粉,disease,葡萄白粉病
岭南酸枣,disease,血劳
龙拐竹,disease,萎凋
山梨,disease,肝血虚证
新几内亚凤仙,disease,库鲁病
花卉林木,disease,月季白粉病
花卉林木,disease,杉木炭疽病
白花蛇舌草,disease,蛇毒中毒
白花蛇舌草,disease,蛇毒中毒
生物群落,disease,水生生态系
珊瑚枝,disease,水泡眼
珊瑚枝,disease,葡萄蔓枯病
椒目,disease,胃肠疾病
椒目,disease,郁火
山居赋,disease,尿清长
鸡丝菌,disease,胃肠疾病
鸡丝菌,disease,葡萄蔓枯病
刺果茶藨子,disease,免疫原
刺果茶藨子,disease,胃肠疾病
刺果茶藨子,disease,葡萄蔓枯病
吊竹梅属,disease,心肌梗死
大吴风草,disease,葡萄蔓枯病
肉豆蔻科,disease,解酒毒
肉豆蔻科,disease,公害病
骆驼刺属,disease,心肌梗死
云南山梅花,disease,萎凋
云南山梅花,disease,杉木炭疽病
臭冷杉,disease,鳃霉病
眼子菜科,disease,镇肝
隐元禅师,disease,两性畸形
马蹄荷属,disease,伪牛痘
堇菜目,disease,郁火
天麻散,disease,蛇毒中毒
天麻散,disease,内热
爆裂型玉米,disease,钓竿
爆裂型玉米,disease,心肌梗死
爆裂型玉米,disease,玉米大斑病
食生,disease,阴暑
西瓜皮椒草,disease,胃肠疾病
西瓜皮椒草,disease,胃肠疾病
米碎木,disease,板冰机
米碎木,disease,板冰机
米碎木,disease,葡萄白粉病
钓钟柳,disease,安络血
山梅花,disease,杉木炭疽病
坤草,disease,苜蓿炭疽病
坤草,disease,胃肠疾病
牛角花,disease,蛇毒中毒
牛角花,disease,杉木炭疽病
铁筷子,disease,棉花缺素症
铁筷子,disease,病母
枯株,disease,小麦纹枯病
黍,disease,甘蔗花叶病
水仙,disease,茶圆赤星病
琏雾,disease,葡萄白粉病
野百合属,disease,心肌梗死
红叶羽毛枫,disease,棉花缺素症
红叶羽毛枫,disease,小鹅瘟
红叶羽毛枫,disease,脓血
苦刺花,disease,郁火
石榴属,disease,牛泰勒虫病
石榴属,disease,心肌梗死
油渣果属,disease,心肌梗死
触腕穗,disease,蛸类
触腕穗,disease,赤霉病
美国白松,disease,白肌病
树木,disease,杉木炭疽病
洋茴香,disease,板冰机
胡韭子,disease,胃肠疾病
云杉林,disease,云杉球果锈病
银荆树,disease,芝麻茎点枯病
酸柑,disease,免疫原
酸柑,disease,胃肠疾病
疏花蔷薇,disease,桃流胶病
疏花蔷薇,disease,月季白粉病
牛筋草,disease,胃肠疾病
多年生蔬菜,disease,桃流胶病
多年生蔬菜,disease,胃肠疾病
火鹤花,disease,杉木炭疽病
龙脑香科,disease,风症
龙脑香科,disease,黄蘖
花丝,disease,金疮
属下,disease,埃博拉
属名,disease,心肌梗死
属名,disease,郁火
藜豆,disease,垂体肿瘤
藜豆,disease,胃肠疾病
萝卜,disease,胃肠疾病
甘青微孔草,disease,绝热
甘青微孔草,disease,胃肠疾病
苹褐卷叶蛾,disease,茶树病虫害防治
花型,disease,膨化机
香竹属,disease,心肌梗死
小葫芦,disease,葡萄蔓枯病
小葫芦,disease,绵腐病
